userid,college,status
tdarthe50,SUNY College of Environmental Science and Forestry,withdrawn
smcgoldrick81,DePauw University,pending
hslaghtga,Nova Southeastern University,accepted
emaccookk0,"University of Nevada, Reno",denied
uhavikb8,Drake University,withdrawn
gbuttlerf0,Merrimack College,pending
cschutte6f,University of Massachusetts Amherst,accepted
rmabbf7,Princeton University,waitlisted
tattwaterqq,Kennesaw State University,withdrawn
grigtsc1,The College of Wooster,denied
aglanert4s,School of the Art Institute of Chicago,waitlisted
colenikov8k,Missouri University of Science and Technology,accepted
bscrivener5w,The College of Wooster,withdrawn
tjeaffresonmc,SUNY College of Environmental Science and Forestry,accepted
sstatter7k,University of Alabama at Birmingham,pending
fyushkinol,"University of Nevada, Reno",pending
ahuriche4v,Drexel University,pending
mmcasgillpn,American University,withdrawn
asellmanjt,University of San Diego,waitlisted
fhanscomeqc,Wagner College,accepted
tmcarthur60,"University of California, Santa Barbara",pending
padin65,Washington & Jefferson College,withdrawn
tkiebes1p,Moravian College,withdrawn
mlorneff,"University of California, Santa Cruz",withdrawn
gconiamce,Reed College,withdrawn
tgrissbu,Fordham University,accepted
sratcliffe1b,Massachusetts Institute of Technology,waitlisted
agrzeszczykfw,Northwestern University,waitlisted
jpattenep,University of Central Florida,withdrawn
horumfe,Gordon College,accepted
slabastida1,Stevenson University,denied
qrucklidgecl,Iona College,denied
rbrydonj6,Rochester Institute of Technology,accepted
asollarsea,Eastern Illinois University,accepted
mcarlettil0,Texas Christian University,pending
kgianettinipt,Utah State University,accepted
tfeltennp,University of Arkansas,pending
dgallicom2,"University of Nevada, Las Vegas",accepted
fpielgl,University of Utah,deferred
adepinnahb,Idaho State University,pending
lkomorowskigm,Princeton University,denied
mgrebnerpp,Temple University,pending
asmidmore54,Smith College,withdrawn
mcarlettil0,Illinois College,waitlisted
jcluelowft,School of the Art Institute of Chicago,waitlisted
rtowsdi,University of Montana,accepted
dhindenbergerq,Missouri University of Science and Technology,withdrawn
rcalvieh8,Hendrix College,waitlisted
kbresnergz,University of Hartford,accepted
mcaudelierdl,SUNY College of Environmental Science and Forestry,accepted
dgimenezje,Vassar College,withdrawn
bshowers4,North Park University,accepted
astorrockbc,SUNY College of Environmental Science and Forestry,deferred
cdurgan2y,Barnard College,pending
rhandscombedj,Mount Holyoke College,accepted
jburgot9o,Manhattan College,pending
ttanslie7s,Saint Louis University,denied
bscrivener5w,Providence College,pending
phammersley1w,"University of California, Santa Cruz",deferred
soreaganku,Illinois College,withdrawn
tjeaffresonmc,Texas Christian University,denied
kantognonibr,University of Montana,withdrawn
kcorkerch,University of Houston,denied
jpalphreymanfo,"California State University, Fresno",withdrawn
dgebuhreu,New Jersey Institute of Technology,accepted
rnelane7c,Salve Regina University,waitlisted
cjermyc0,"University of Nevada, Reno",pending
amorsonmr,Mount Holyoke College,deferred
bscrivener5w,New Jersey Institute of Technology,withdrawn
aferebeeen,"University of California, Santa Cruz",denied
asollarsea,Utah State University,waitlisted
kfilippazzo8c,Centre College,accepted
mnucator2x,Carnegie Mellon University,denied
tdarthe50,Lawrence Technological University,deferred
dgebuhreu,Campbell University,withdrawn
ekelingpa,Nova Southeastern University,withdrawn
kredhollsb2,"California State University, Monterey Bay",denied
cbellinooo,Florida Gulf Coast University,pending
cgoaksoh,DePauw University,accepted
chollingdalen8,Hope College,pending
bfettiplacekl,Smith College,pending
kiglesiagr,Washington & Jefferson College,withdrawn
lcarlesso1g,Indiana University Bloomington,deferred
nwhitneykt,Merrimack College,waitlisted
nelstuba,Lawrence Technological University,accepted
lhollowsd2,Florida Gulf Coast University,accepted
vheigl3b,School of the Art Institute of Chicago,accepted
mborland7v,Siena College,deferred
mmisklm,Barnard College,accepted
rmidfordof,Gordon College,waitlisted
bcrossgv,Central Connecticut State University,denied
mborkett6w,Berry College,deferred
amottershaw7f,University of Alabama,denied
asotworthpe,Smith College,withdrawn
slongwoodbg,Central Connecticut State University,withdrawn
gmedewaylx,Idaho State University,accepted
alatoura5,Northwestern University,accepted
mcoolingdu,Indiana University Bloomington,waitlisted
hivanin8l,Samford University,deferred
atetherf5,Nova Southeastern University,accepted
mritmeier88,Idaho State University,denied
vdelph9n,Reed College,denied
sduffreea6,Temple University,waitlisted
alowndsbroughfi,New Jersey Institute of Technology,waitlisted
pphython1e,University of Hartford,deferred
atunnicliffehc,St Bonaventure University,deferred
jpattenep,Centre College,pending
mderuelom,University of Houston,denied
ncaldwallc4,Gordon College,pending
tscala1v,Rochester Institute of Technology,deferred
jvankovl1,Texas Tech University,accepted
ebulgen94,University of Houston,withdrawn
uoxfordei,University of Richmond,waitlisted
jbuttruml2,San Diego State University,waitlisted
cneesonki,Gannon University,denied
mlaweycd,New Jersey Institute of Technology,waitlisted
sshawag,Texas Christian University,deferred
hsneppbx,The College of St Scholastica,withdrawn
ptroygq,Stony Brook University,deferred
mderuelom,"California State University, Monterey Bay",accepted
rtebbe8w,University of Delaware,pending
rarnor7,The College of Wooster,denied
lallot3,North Park University,denied
kveljesg0,Florida Gulf Coast University,withdrawn
agoldup9r,Illinois College,denied
bfranchyonok1i,School of the Art Institute of Chicago,waitlisted
rclemmey46,University of Illinois at Chicago,deferred
gbenyanq6,"University of California, Santa Cruz",denied
rcroney20,University of Kentucky,denied
dfollet51,Kalamazoo College,pending
pwathankb,New Jersey Institute of Technology,withdrawn
rbertouloumepl,Massachusetts Institute of Technology,accepted
cbunnellf3,University of Richmond,deferred
tfeltennp,Carnegie Mellon University,waitlisted
lower9a,Colorado College,withdrawn
sstatter7k,St Bonaventure University,withdrawn
jalessandrinias,"California State University, East Bay",accepted
bphayre2g,Missouri University of Science and Technology,accepted
zdissr6,University of Houston,withdrawn
bcroughan34,Salve Regina University,accepted
rmarkovap7,Idaho State University,withdrawn
alivettpu,Westmont College,pending
nlucchij7,Wagner College,pending
ksimonettoaw,Smith College,deferred
febblesk4,Colgate University,accepted
glunamfk,North Park University,deferred
hbrittonerbv,Indiana University Bloomington,denied
bgatchell6r,Centre College,accepted
lsealy5f,Massachusetts Institute of Technology,waitlisted
kdovydenasqf,Indiana University Bloomington,accepted
tjeaffresonmc,Central Connecticut State University,withdrawn
afader95,Princeton University,deferred
rclericoates2r,Gettysburg College,pending
khickenbottomcn,Saint Louis University,pending
pweeksho,Campbell University,withdrawn
ereed9f,University of Kentucky,withdrawn
cdymottak,Samford University,deferred
agoldsec,The College of St Scholastica,deferred
pearengeyit,University of Kentucky,withdrawn
loreilly2m,Hendrix College,accepted
rmidfordof,Colgate University,waitlisted
gritchmannb,Gordon College,denied
dnuschke8g,Idaho State University,accepted
pbuckbee1k,University of Richmond,deferred
fpolglazecm,Mount Holyoke College,deferred
rgeater91,Drexel University,deferred
cdurgan2y,SUNY College of Environmental Science and Forestry,waitlisted
rduggary98,Drexel University,deferred
mhammerberger2,Rice University,accepted
cgiddy3j,University of Hartford,accepted
rbertouloumepl,"University of California, Santa Cruz",accepted
jdavleygi,University of Kentucky,denied
pwathankb,Princeton University,pending
btarpeyqu,Franklin & Marshall College,accepted
jkarpfr4,Rice University,waitlisted
tdarthe50,Rochester Institute of Technology,waitlisted
nbinesteadcv,New York University,accepted
stoffts7q,University of Maine,deferred
nmeir8a,"University of California, Santa Barbara",deferred
dfollet51,Carnegie Mellon University,accepted
mprimett25,Wagner College,accepted
dfargherrp,University of San Diego,denied
rbertouloumepl,Rice University,pending
rdyh5,University of Arizona,waitlisted
mwinsper14,SUNY College of Environmental Science and Forestry,pending
afranzonellopy,New York University,deferred
warbuckel0,New Jersey Institute of Technology,deferred
cdurgan2y,Hendrix College,deferred
lovittspc,Iona College,denied
jpattenep,Drexel University,pending
ejosephsenpg,University of Arizona,withdrawn
fprobettsac,Suffolk University,deferred
bswale7e,American University,waitlisted
bzimmeri4,Wagner College,accepted
jjacobovitchq0,"University of California, Santa Cruz",pending
rbernadebh,Eastern Illinois University,withdrawn
vdelph9n,Fordham University,deferred
kcogginau,Rice University,waitlisted
mnansom5v,Washington & Jefferson College,withdrawn
jrotham7b,Stony Brook University,deferred
bludlow2o,Campbell University,denied
ciashviliky,School of the Art Institute of Chicago,accepted
csenettdn,"California State University, Fresno",withdrawn
ftrott27,University of Arkansas,withdrawn
jreadbl,Salve Regina University,waitlisted
aspehrq4,"University of Nevada, Reno",pending
lmathesonbw,Wagner College,accepted
iankerii,Colgate University,waitlisted
bchesshyreer,University of Richmond,deferred
jvankovl1,Moravian College,pending
rmincini5a,Northwestern University,accepted
bpritchittme,University of Central Florida,denied
bdesimoniba,Eastern Illinois University,withdrawn
bparrishlq,San Diego State University,pending
adingle57,Fordham University,accepted
gcroncheyie,Smith College,withdrawn
jpaschokw,University of Alabama at Birmingham,accepted
loguzi2,University of San Diego,waitlisted
msweedlandd7,University of Central Florida,waitlisted
hwoodwingp5,Moravian College,waitlisted
cprisen4,Westmont College,accepted
dhaconbq,Transylvania University,waitlisted
jchoatrm,Smith College,withdrawn
cwythillg2,Florida Gulf Coast University,deferred
ahamstead16,Roger Williams University,deferred
rtoffanellini,Mount Holyoke College,accepted
mgregg5t,Northwestern University,waitlisted
gmixterqh,Reed College,waitlisted
cseaversia,Smith College,withdrawn
rbrowell4z,Manhattan College,pending
bbosse7t,School of the Art Institute of Chicago,accepted
kcleareb6,Salve Regina University,withdrawn
fdulinty4e,Texas Tech University,deferred
ahuriche4v,University of Alabama at Birmingham,withdrawn
cfilpi8m,Rider University,denied
hvigergh,Texas Tech University,withdrawn
nbrosekefv,Texas Christian University,denied
jlurnerj5,Missouri University of Science and Technology,withdrawn
bcrossgv,University of Montana,waitlisted
cdinwoodiee3,Reed College,accepted
ereed9f,Franklin & Marshall College,accepted
kbraddick5p,Texas Christian University,pending
hclowsleyqs,Missouri University of Science and Technology,denied
kharlockmp,University of Alabama at Birmingham,deferred
ljanjusevico8,"University of Nevada, Las Vegas",denied
cguidotti1y,University of Richmond,withdrawn
akeirn,Rochester Institute of Technology,waitlisted
dshilvock9v,Carnegie Mellon University,denied
vcovottikp,Washington & Jefferson College,pending
glunamfk,University of Kentucky,deferred
aspehrq4,Salve Regina University,withdrawn
zdissr6,Illinois College,waitlisted
fwalford5r,Wagner College,deferred
doxmw,Massachusetts Institute of Technology,withdrawn
tnewcomelp,Stevenson University,withdrawn
emacgorleyhw,Samford University,accepted
gbenyanq6,Rider University,denied
phammersley1w,Lawrence Technological University,denied
rabdeya7,Florida Gulf Coast University,accepted
fpllucc,University of Kentucky,waitlisted
eivanikov2q,DePauw University,withdrawn
ccrucesfs,Lawrence Technological University,pending
sjiruchre,University of Alabama,withdrawn
llowth7l,Stevenson University,denied
jbaggedq,The College of St Scholastica,withdrawn
fhordle30,University of Kentucky,pending
sdeenyin,Drexel University,denied
ewaller2d,University of Montana,accepted
pautonh3,Rice University,deferred
fbellochc3,"California State University, Monterey Bay",denied
fwestbrook5l,Nova Southeastern University,withdrawn
efarraway8x,New York University,withdrawn
wfoort8e,Suffolk University,accepted
jpalphreymanfo,Kennesaw State University,denied
dgirkin52,"University of Nevada, Las Vegas",withdrawn
